datetime,date,time,open,high,low,close,tickvol,vol,spread,bb_middle,bb_upper,bb_lower,bb_bandwidth,bb_position,kc_middle,kc_upper,kc_lower,kc_position,kc_width
2024-01-02 14:15:00,2024.01.02,14:15:00,1.09691,1.09695,1.09611,1.09657,2453,0,0,1.100679,1.1054532429766402,1.0959047570233598,0.008675086881170982,0.06966999583967906,1.1000002451035042,1.1015482451035044,1.0984522451035041,-0.6079603047493447,0.2814544827404918
2024-01-02 14:30:00,2024.01.02,14:30:00,1.09657,1.09684,1.09579,1.09608,2699,0,0,1.1003325,1.1053779529033574,1.0952870470966425,0.009170778657101286,0.07858094392574694,1.0996418090619007,1.1010473090619006,1.0982363090619007,-0.7670967847388347,0.25562869443805053
2024-01-02 14:45:00,2024.01.02,14:45:00,1.09608,1.09635,1.09537,1.0954,3246,0,0,1.1000245,1.1054689190691016,1.0945800809308983,0.009898723290438798,0.07529904097159312,1.099267033595688,1.1007280335956882,1.0978060335956878,-0.8234201217274674,0.265813483957805
2024-01-02 15:00:00,2024.01.02,15:00:00,1.0954,1.0959,1.09533,1.09579,3717,0,0,1.099652,1.1051841771482842,1.094119822851716,0.010061687057876736,0.15095116294333832,1.0989247764278447,1.1003602764278448,1.0974892764278446,-0.5918761504160006,0.2612553708482884
2024-01-02 15:15:00,2024.01.02,15:15:00,1.09579,1.09624,1.09518,1.09581,3820,0,0,1.099298,1.1048620797981334,1.0937339202018668,0.010122969018652514,0.18656092952060752,1.098621781847415,1.1000902818474152,1.097153281847415,-0.45736528682838606,0.2673349508018495
2024-01-02 15:30:00,2024.01.02,15:30:00,1.09582,1.09651,1.09571,1.09642,3443,0,0,1.0989725,1.1044088107894963,1.0935361892105036,0.009893442810436762,0.26523601217467996,1.0983924057984549,1.099706405798455,1.0970784057984548,-0.2505349309188994,0.23925875544357042
2024-01-02 15:45:00,2024.01.02,15:45:00,1.09641,1.09649,1.09492,1.09528,3826,0,0,1.0985875,1.1039237416549472,1.0932512583450529,0.009714732153692212,0.19009087164056077,1.0981229703255861,1.0994669703255862,1.0967789703255861,-0.5576526508876818,0.24478132892558013
2024-01-02 16:00:00,2024.01.02,16:00:00,1.09527,1.09577,1.09449,1.0946,4838,0,0,1.0981414999999999,1.1032399243644475,1.0930430756355523,0.009285550841030285,0.15268681588222838,1.0978211001358478,1.099205600135848,1.0964366001358476,-0.6632719883883968,0.2522268883024383
2024-01-02 16:15:00,2024.01.02,16:15:00,1.0946,1.09539,1.09446,1.0952,3562,0,0,1.097735,1.1023911078166202,1.0930788921833796,0.008483118087006958,0.22777692228784951,1.097554011234021,1.0989820112340212,1.0961260112340208,-0.3242336253573785,0.2602149844807461
2024-01-02 16:30:00,2024.01.02,16:30:00,1.0952,1.09638,1.0951,1.09571,5419,0,0,1.0974220000000001,1.1017255501623653,1.093118449837635,0.00784301784065777,0.30109445278787356,1.0973802958784,1.0989342958784,1.0958262958784,-0.0374182362934375,0.28321995680743534
2024-01-02 16:45:00,2024.01.02,16:45:00,1.09571,1.09643,1.09514,1.09629,6970,0,0,1.0971605,1.1010521036540213,1.0932688963459787,0.007093955085005891,0.38815664731164434,1.0972443946836317,1.0988658946836318,1.0956228946836315,0.20570623384780157,0.29555858436947247
2024-01-02 17:00:00,2024.01.02,17:00:00,1.09629,1.09684,1.09551,1.09579,6433,0,0,1.0969494999999998,1.1006533114152843,1.0932456885847153,0.00675292967503888,0.34347205216566296,1.0971303253486826,1.0987938253486826,1.0954668253486826,0.09713695561090285,0.30324565123498115
2024-01-02 17:15:00,2024.01.02,17:15:00,1.09579,1.0962,1.0953,1.09592,5277,0,0,1.096726,1.100096901363136,1.093355098636864,0.006147207895383173,0.38044740661734316,1.097004262617062,1.098655762617062,1.0953527626170618,0.1717339942289227,0.3010927224768019
2024-01-02 17:30:00,2024.01.02,17:30:00,1.09593,1.09594,1.09497,1.09525,5836,0,0,1.09644,1.099245209439595,1.0936347905604051,0.0051169410813085014,0.2878946250494843,1.0968502058598815,1.0985617058598816,1.0951387058598814,0.032513625509398986,0.3120754303288567
2024-01-02 17:45:00,2024.01.02,17:45:00,1.09525,1.09557,1.09407,1.09437,6140,0,0,1.096121,1.0982666737869473,1.0939753262130525,0.003915030889741937,0.09196966224513231,1.0966425672065594,1.0984200672065594,1.0948650672065594,-0.13925941112780432,0.32417125746408937
2024-01-02 18:00:00,2024.01.02,18:00:00,1.09438,1.09583,1.09407,1.09574,4795,0,0,1.0959605,1.0976720078147624,1.0942489921852374,0.003123302007257526,0.4355831162154064,1.0965064496948236,1.0984279496948235,1.0945849496948237,0.3005595381671398,0.3504767346393075
2024-01-02 18:15:00,2024.01.02,18:15:00,1.09575,1.09618,1.09556,1.09582,3428,0,0,1.095849,1.0972668420222274,1.0944311579777728,0.002587659471747071,0.48977319068505926,1.0964442481365864,1.0982232481365863,1.0946652481365864,0.3245508328874772,0.32450350357957486
2024-01-02 18:30:00,2024.01.02,18:30:00,1.09581,1.09581,1.09443,1.09465,3050,0,0,1.0957265,1.0971138611642228,1.0943391388357773,0.002532312879578577,0.1120332514125046,1.0963032086315148,1.0980987086315148,1.0945077086315147,0.039624441237872066,0.3275553671399602
2024-01-02 18:45:00,2024.01.02,18:45:00,1.09465,1.09582,1.09465,1.09565,2299,0,0,1.0956625,1.0969352431005484,1.0943897568994516,0.002323239319678036,0.4950893467838933,1.096214649079307,1.098046149079307,1.094383149079307,0.345850647199841,0.33414988598049356
2024-01-02 19:00:00,2024.01.02,19:00:00,1.09564,1.09577,1.09479,1.09505,2850,0,1,1.0955695,1.0967309899913447,1.0944080100086555,0.0021203401360563204,0.27636484004540735,1.0961183332939761,1.097904833293976,1.0943318332939762,0.20099823846177034,0.3259684553639846
2024-01-02 19:15:00,2024.01.02,19:15:00,1.09505,1.09558,1.09457,1.09535,3384,0,1,1.0955084999999998,1.0965778974939155,1.094439102506084,0.0019523308014785267,0.4258928504594885,1.0960276983770896,1.0977721983770896,1.0942831983770895,0.30576142817726687,0.31833137111099546
2024-01-02 19:30:00,2024.01.02,19:30:00,1.09534,1.09561,1.09513,1.09516,2116,0,1,1.0954625,1.0965084995219851,1.0944165004780149,0.001909694803765791,0.35540146355612223,1.0959583937697477,1.0975753937697477,1.0943413937697477,0.25312499389369697,0.29508419465414465
2024-01-02 19:45:00,2024.01.02,19:45:00,1.09516,1.09528,1.09466,1.09506,2583,0,1,1.0954454999999998,1.0965059616919026,1.094385038308097,0.0019361286196397174,0.3182395446514287,1.095867118172629,1.0974421181726288,1.094292118172629,0.24377200868918153,0.28744360951831693
2024-01-02 20:00:00,2024.01.02,20:00:00,1.09506,1.09544,1.09475,1.0953,1772,0,1,1.095421,1.096471083806176,1.094370916193824,0.001917224165277084,0.4423855509015639,1.095800091045077,1.097333091045077,1.094267091045077,0.3368913747302753,0.2797955598886595
2024-01-02 20:15:00,2024.01.02,20:15:00,1.0953,1.0956,1.09523,1.09545,1498,0,1,1.095403,1.0964380285020197,1.0943679714979802,0.0018897675139099538,0.522704688763843,1.0957645268185616,1.0971280268185617,1.0944010268185616,0.3846619660573626,0.2488673372113721
2024-01-02 20:30:00,2024.01.02,20:30:00,1.09545,1.0955,1.09475,1.09483,1476,0,1,1.0953235,1.0962747155381367,1.094372284461863,0.00173686684917619,0.2405950700897077,1.0956942544231432,1.0969062544231432,1.0944822544231432,0.14345939639306832,0.22122959851388102
2024-01-02 20:45:00,2024.01.02,20:45:00,1.09483,1.09504,1.09462,1.09468,2190,0,1,1.0952935,1.0962852918128279,1.094301708187172,0.0018110064796840952,0.19071130046409368,1.09560718257332,1.09678918257332,1.09442518257332,0.10779078962778972,0.21577076506997336
2024-01-02 21:00:00,2024.01.02,21:00:00,1.09468,1.09478,1.09424,1.09466,2254,0,1,1.0952965000000001,1.0962802128646068,1.0943127871353935,0.0017962494440667597,0.17648079897040192,1.0955074508996705,1.0965619508996705,1.0944529508996705,0.09817406369342548,0.19251352405389202
2024-01-02 21:15:00,2024.01.02,21:15:00,1.09466,1.095,1.09444,1.09495,1653,0,1,1.095284,1.0962785933842494,1.0942894066157505,0.0018161378861545566,0.3320921869735341,1.095439757163194,1.096402757163194,1.094476757163194,0.24571279169581597,0.1758198008978386
2024-01-02 21:30:00,2024.01.02,21:30:00,1.09494,1.09503,1.0946,1.0948,1103,0,1,1.0952385,1.0962342364109003,1.0942427635890997,0.0018183006000982225,0.2798112054557092,1.095379780290509,1.096260280290509,1.094499280290509,0.1707664449125842,0.16076615906978703
2024-01-02 21:45:00,2024.01.02,21:45:00,1.0948,1.09488,1.09448,1.09465,1587,0,1,1.0951564999999999,1.0960580159455007,1.094254984054499,0.001646369163678083,0.21908428102256386,1.0953121821676033,1.0961011821676032,1.0945231821676034,0.08036618022595268,0.14406851541421034
2024-01-02 22:00:00,2024.01.02,22:00:00,1.09465,1.09512,1.09456,1.09484,1680,0,1,1.0951089999999999,1.095971250543631,1.0942467494563688,0.0015747300837288224,0.34401285566777096,1.0952672124373553,1.0960682124373553,1.0944662124373552,0.23332556969089252,0.14626567670505622
2024-01-02 22:15:00,2024.01.02,22:15:00,1.09484,1.09506,1.09455,1.09459,1380,0,1,1.0950425,1.0958475558986753,1.0942374441013245,0.0014703646637923384,0.2189636143623801,1.0952163668084007,1.0960008668084007,1.0944318668084008,0.10078597297590351,0.14325936386179075
2024-01-02 22:30:00,2024.01.02,22:30:00,1.09459,1.09487,1.09457,1.09469,1795,0,1,1.0950145,1.0958276537369969,1.0942013462630031,0.0014851926380826251,0.30046823544185924,1.0951681413980767,1.0958941413980767,1.0944421413980767,0.17070151647604798,0.13258238119914678
2024-01-02 22:45:00,2024.01.02,22:45:00,1.09469,1.09487,1.09419,1.09424,2156,0,1,1.095008,1.0958434304279783,1.0941725695720217,0.0015258891770257201,0.040356698607201216,1.095098159677625,1.095870659677625,1.094325659677625,-0.05544315703874022,0.14108324320944404
2024-01-02 23:00:00,2024.01.02,23:00:00,1.09425,1.09428,1.09387,1.09409,1628,0,15,1.0949255,1.0957811278396545,1.0940698721603455,0.0015628969087934075,0.011762029425477596,1.0950011920892797,1.0957226920892797,1.0942796920892797,-0.13145674932754497,0.13178067845267055
2024-01-02 23:15:00,2024.01.02,23:15:00,1.09408,1.09421,1.09374,1.09375,1208,0,1,1.094822,1.0957195433137135,1.0939244566862865,0.0016396150492290077,-0.09718566425761874,1.0948963166522054,1.0956253166522054,1.0941673166522055,-0.286225413035301,0.13316329389599124
2024-01-02 23:30:00,2024.01.02,23:30:00,1.09376,1.09409,1.09376,1.09402,512,0,1,1.0947905,1.0957519255041301,1.0938290744958699,0.0017563643530522821,0.09929292665419585,1.0948068261773922,1.0955058261773922,1.0941078261773922,-0.0628227306096026,0.1276937599011181
2024-01-02 23:45:00,2024.01.02,23:45:00,1.09401,1.09419,1.094,1.09407,620,0,10,1.0947115,1.0956364059411596,1.0937865940588405,0.0016897711244644284,0.15320797961590457,1.094738239557323,1.095381739557323,1.094094739557323,-0.019222655262595704,0.11756234992946438
2024-01-03 00:00:00,2024.01.03,00:00:00,1.09425,1.09438,1.09362,1.09411,90,0,13,1.0946645,1.0956111039298417,1.0937178960701581,0.0017294868516185644,0.20711087154863148,1.0946714230915462,1.0953644230915462,1.0939784230915461,0.09493283438222828,0.1266133353591893
2024-01-03 00:15:00,2024.01.03,00:15:00,1.09414,1.0942,1.09381,1.09397,687,0,8,1.0945955,1.0955333160800458,1.0936576839199543,0.0017135390745635771,0.16651243601546795,1.0946068431145735,1.0952983431145735,1.0939153431145734,0.03952052453124577,0.126346734327457
2024-01-03 00:30:00,2024.01.03,00:30:00,1.09396,1.09413,1.09383,1.09396,1028,0,8,1.0945355,1.0954747225508326,1.0935962774491677,0.0017162029935665906,0.19362958784902234,1.0945465088496935,1.0951990088496935,1.0938940088496936,0.05056793126933528,0.11922745990678557
2024-01-03 00:45:00,2024.01.03,00:45:00,1.09396,1.09428,1.09393,1.09411,850,0,8,1.0944880000000001,1.0954122856701218,1.0935637143298784,0.0016889827391834446,0.29551776457248413,1.0945046191179766,1.0951331191179765,1.0938761191179767,0.18606275419513232,0.11484647739657915
2024-01-03 01:00:00,2024.01.03,01:00:00,1.09413,1.09439,1.09409,1.09431,839,0,3,1.0944384999999999,1.0952864215765579,1.0935905784234419,0.0015495097742961297,0.4242264829952782,1.0944816395194392,1.0951101395194391,1.0938531395194393,0.363453047383176,0.11484888869874148
2024-01-03 01:15:00,2024.01.03,01:15:00,1.0943,1.09432,1.09413,1.09429,542,0,3,1.0943805,1.0950913438647076,1.0936696561352923,0.001299079917282253,0.43634326432766446,1.0944592611525086,1.0950142611525084,1.0939042611525087,0.34751247521744566,0.10141994676264594
2024-01-03 01:30:00,2024.01.03,01:30:00,1.09428,1.09429,1.09411,1.09417,514,0,3,1.0943475,1.0950326240763486,1.0936623759236515,0.0012521142988832625,0.37046141996210213,1.094433617233222,1.094954117233222,1.0939131172332222,0.24676538595386202,0.09511769225725566
2024-01-03 01:45:00,2024.01.03,01:45:00,1.09415,1.09435,1.09407,1.09415,538,0,2,1.094321,1.0949935146838492,1.093648485316151,0.0012290994760204754,0.37286522948358986,1.094410415591963,1.0949024155919629,1.093918415591963,0.23535000816765667,0.0899114249993346
2024-01-03 02:00:00,2024.01.03,02:00:00,1.09414,1.09446,1.09409,1.09445,546,0,0,1.0943105,1.0949679032248114,1.0936530967751885,0.0012014930402503643,0.6060992665802404,1.0944030744244744,1.0948995744244743,1.0939065744244745,0.5472563701163712,0.09073439422874421
2024-01-03 02:15:00,2024.01.03,02:15:00,1.09445,1.09488,1.09439,1.09486,491,0,3,1.094306,1.0949468556779747,1.0936651443220253,0.0011712549834775139,0.9322346037026441,1.0944323054316674,1.0949738054316673,1.0938908054316674,0.8949164989220715,0.09895541228315503
